series,period,value,preliminary
VPI2005,2006-07,101.6,false
VPI2005,2006-08,101.9,false
VPI2005,2006-09,101.7,false
VPI2005,2006-10,101.6,false
VPI2005,2006-11,101.7,false
VPI2005,2006-12,102,false
VPI2005,2007,103.7,false
VPI2005,2007-01,102,false
VPI2005,2007-02,102.3,false
VPI2005,2007-03,102.8,false
VPI2005,2007-04,103.3,false
VPI2005,2007-05,103.6,false
VPI2005,2007-06,103.7,false
VPI2005,2007-07,103.7,false
VPI2005,2007-08,103.6,false
VPI2005,2007-09,103.8,false
VPI2005,2007-10,104.4,false
VPI2005,2007-11,104.9,false
VPI2005,2007-12,105.7,false
VPI2005,2008,107,false
VPI2005,2008-01,105.3,false
VPI2005,2008-02,105.6,false
VPI2005,2008-03,106.4,false
VPI2005,2008-04,106.7,false
VPI2005,2008-05,107.4,false
VPI2005,2008-06,107.7,false
VPI2005,2008-07,107.6,false
VPI2005,2008-08,107.4,false
VPI2005,2008-09,107.7,false
VPI2005,2008-10,107.6,false
VPI2005,2008-11,107.3,false
VPI2005,2008-12,107.1,false
VPI2005,2009,107.5,false
VPI2005,2009-01,106.6,false
VPI2005,2009-02,107,false
VPI2005,2009-03,107.2,false
VPI2005,2009-04,107.4,false
VPI2005,2009-05,107.7,false
VPI2005,2009-06,107.6,false
VPI2005,2009-07,107.3,false
VPI2005,2009-08,107.7,false
VPI2005,2009-09,107.8,false
VPI2005,2009-10,107.8,false
VPI2005,2009-11,108,false
VPI2005,2009-12,108.2,false
VPI2005,2010,109.5,false
VPI2005,2010-01,107.9,false
VPI2005,2010-02,108.1,false
VPI2005,2010-03,109.3,false
VPI2005,2010-04,109.6,false
VPI2005,2010-05,109.7,false
VPI2005,2010-06,109.7,false
VPI2005,2010-07,109.3,false
VPI2005,2010-08,109.5,false
VPI2005,2010-09,109.8,false
VPI2005,2010-10,110.1,false
VPI2005,2010-11,110,false
VPI2005,2010-12,110.7,false
VPI2005,2011,113.1,false
VPI2005,2011-01,110.6,false
VPI2005,2011-02,111.4,false
VPI2005,2011-03,112.7,false
VPI2005,2011-04,113.2,false
VPI2005,2011-05,113.3,false
VPI2005,2011-06,113.3,false
VPI2005,2011-07,113.1,false
VPI2005,2011-08,113.3,false
VPI2005,2011-09,113.8,false
VPI2005,2011-10,113.9,false
VPI2005,2011-11,114,false
VPI2005,2011-12,114.2,false
VPI2005,2012,115.9,false
VPI2005,2012-01,113.7,false
VPI2005,2012-02,114.2,false
VPI2005,2012-03,115.4,false
VPI2005,2012-04,115.9,false
VPI2005,2012-05,115.7,false
VPI2005,2012-06,115.9,false
VPI2005,2012-07,115.5,false
VPI2005,2012-08,115.9,false
VPI2005,2012-09,116.8,false
VPI2005,2012-10,117.1,false
VPI2005,2012-11,117.2,false
VPI2005,2012-12,117.4,false
VPI2005,2013,118.2,false
VPI2005,2013-01,116.7,false
VPI2005,2013-02,117.1,false
VPI2005,2013-03,118,false
VPI2005,2013-04,118.2,false
VPI2005,2013-05,118.4,false
VPI2005,2013-06,118.4,false
VPI2005,2013-07,117.8,false
VPI2005,2013-08,117.9,false
VPI2005,2013-09,118.8,false
VPI2005,2013-10,118.7,false
VPI2005,2013-11,118.8,false
VPI2005,2013-12,119.6,false
VPI2005,2014,120.1,false
VPI2005,2014-01,118.6,false
VPI2005,2014-02,118.8,false
VPI2005,2014-03,120,false
VPI2005,2014-04,120.1,false
VPI2005,2014-05,120.5,false
VPI2005,2014-06,120.6,false
VPI2005,2014-07,119.9,false
VPI2005,2014-08,119.9,false
VPI2005,2014-09,120.7,false
VPI2005,2014-10,120.6,false
VPI2005,2014-11,120.8,false
VPI2005,2014-12,120.8,false
VPI2005,2015,121.2,false
VPI2005,2015-01,119.5,false
VPI2005,2015-02,119.8,false
VPI2005,2015-03,121.2,false
VPI2005,2015-04,121.3,false
VPI2005,2015-05,121.7,false
VPI2005,2015-06,121.8,false
VPI2005,2015-07,121.3,false
VPI2005,2015-08,121.1,false
VPI2005,2015-09,121.5,false
VPI2005,2015-10,121.4,false
VPI2005,2015-11,121.5,false
VPI2005,2015-12,122,false
VPI2005,2016,122.3,false
VPI2005,2016-01,121,false
VPI2005,2016-02,121.1,false
VPI2005,2016-03,122,false
VPI2005,2016-04,122,false
VPI2005,2016-05,122.4,false
VPI2005,2016-06,122.5,false
VPI2005,2016-07,122,false
VPI2005,2016-08,121.8,false
VPI2005,2016-09,122.7,false
VPI2005,2016-10,123,false
VPI2005,2016-11,123.1,false
VPI2005,2016-12,123.7,false
VPI2005,2017,124.8,false
VPI2005,2017-01,123.4,false
VPI2005,2017-02,123.7,false
VPI2005,2017-03,124.4,false
VPI2005,2017-04,124.6,false
VPI2005,2017-05,124.7,false
VPI2005,2017-06,124.8,false
VPI2005,2017-07,124.5,false
VPI2005,2017-08,124.4,false
VPI2005,2017-09,125.6,false
VPI2005,2017-10,125.7,false
VPI2005,2017-11,125.9,false
VPI2005,2017-12,126.4,false
VPI2005,2018,127.3,false
VPI2005,2018-01,125.6,false
VPI2005,2018-02,125.9,false
VPI2005,2018-03,126.7,false
VPI2005,2018-04,126.9,false
VPI2005,2018-05,127.1,false
VPI2005,2018-06,127.4,false
VPI2005,2018-07,127.1,false
VPI2005,2018-08,127.1,false
VPI2005,2018-09,128.1,false
VPI2005,2018-10,128.5,false
VPI2005,2018-11,128.7,false
VPI2005,2018-12,128.8,false
VPI2005,2019,129.3,false
VPI2005,2019-01,127.9,false
VPI2005,2019-02,127.9,false
VPI2005,2019-03,129,false
VPI2005,2019-04,129.1,false
VPI2005,2019-05,129.3,false
VPI2005,2019-06,129.4,false
VPI2005,2019-07,129,false
VPI2005,2019-08,129.1,false
VPI2005,2019-09,129.7,false
VPI2005,2019-10,129.9,false
VPI2005,2019-11,130.2,false
VPI2005,2019-12,131,false
VPI2005,2020,131.2,false
VPI2005,2020-01,130.4,false
VPI2005,2020-02,130.7,false
VPI2005,2020-03,131,false
VPI2005,2020-04,131,false
VPI2005,2020-05,130.2,false
VPI2005,2020-06,130.9,false
VPI2005,2020-07,131.1,false
VPI2005,2020-08,130.9,false
VPI2005,2020-09,131.5,false
VPI2005,2020-10,131.6,false
VPI2005,2020-11,131.9,false
VPI2005,2020-12,132.6,false
VPI2005,2021,134.8,false
VPI2005,2021-01,131.6,false
VPI2005,2021-02,132.2,false
VPI2005,2021-03,133.7,false
VPI2005,2021-04,133.6,false
VPI2005,2021-05,134,false
VPI2005,2021-06,134.6,false
VPI2005,2021-07,135,false
VPI2005,2021-08,135.1,false
VPI2005,2021-09,135.8,false
VPI2005,2021-10,136.6,false
VPI2005,2021-11,137.5,false
VPI2005,2021-12,138.3,false
VPI2005,2022,146.4,false
VPI2005,2022-01,138.2,false
VPI2005,2022-02,139.9,false
VPI2005,2022-03,142.7,false
VPI2005,2022-04,143.1,false
VPI2005,2022-05,144.3,false
VPI2005,2022-06,146.3,false
VPI2005,2022-07,147.7,false
VPI2005,2022-08,147.7,false
VPI2005,2022-09,150.2,false
VPI2005,2022-10,151.7,false
VPI2005,2022-11,152.1,false
VPI2005,2022-12,152.3,false
VPI2005,2023,157.8,false
VPI2005,2023-01,153.6,false
VPI2005,2023-02,155.1,false
VPI2005,2023-03,155.9,false
VPI2005,2023-04,156.9,false
VPI2005,2023-05,157.2,false
VPI2005,2023-06,158,false
VPI2005,2023-07,158.1,false
VPI2005,2023-08,158.6,false
VPI2005,2023-09,159.3,false
VPI2005,2023-10,159.8,false
VPI2005,2023-11,160.2,false
VPI2005,2023-12,160.9,false
VPI2005,2024,162.4,false
VPI2005,2024-01,160.7,false
VPI2005,2024-02,161.5,false
VPI2005,2024-03,162.3,false
VPI2005,2024-04,162.4,false
VPI2005,2024-05,162.4,false
VPI2005,2024-06,162.7,false
VPI2005,2024-07,162.7,false
VPI2005,2024-08,162.3,false
VPI2005,2024-09,162.2,false
VPI2005,2024-10,162.7,false
VPI2005,2024-11,163.2,false
VPI2005,2024-12,164.1,false
VPI2005,2025,168.2,false
VPI2005,2025-01,165.8,false
VPI2005,2025-02,166.8,false
VPI2005,2025-03,167.1,false
VPI2005,2025-04,167.4,false
VPI2005,2025-05,167.1,false
VPI2005,2025-06,168.1,false
VPI2005,2025-07,168.6,false
VPI2005,2025-08,169,false
VPI2005,2025-09,168.6,false
VPI2005,2025-10,169.2,false
VPI2005,2025-11,169.8,false
VPI2005,2025-12,170.3,false
VPI2005,2026-01,169.2,false
VPI2005,2026-02,170.6,false
VPI2005,2026-03,172.6,false
VPI2005,2026-04,173.2,false
VPI2005,2026-05,173.4,false
VPI2005,2026-06,173.4,false
VPI2005,2026-07,173.4,false
VPI2005,2026-08,174.4,true
VPI2010,2011,103.3,false
VPI2010,2011-01,101,false
VPI2010,2011-02,101.7,false
VPI2010,2011-03,102.9,false
VPI2010,2011-04,103.4,false
VPI2010,2011-05,103.5,false
VPI2010,2011-06,103.5,false
VPI2010,2011-07,103.3,false
VPI2010,2011-08,103.5,false
VPI2010,2011-09,103.9,false
VPI2010,2011-10,104,false
VPI2010,2011-11,104.1,false
VPI2010,2011-12,104.3,false
VPI2010,2012,105.8,false
VPI2010,2012-01,103.8,false
VPI2010,2012-02,104.3,false
VPI2010,2012-03,105.4,false
VPI2010,2012-04,105.8,false
VPI2010,2012-05,105.7,false
VPI2010,2012-06,105.8,false
VPI2010,2012-07,105.5,false
VPI2010,2012-08,105.8,false
VPI2010,2012-09,106.7,false
VPI2010,2012-10,106.9,false
VPI2010,2012-11,107,false
VPI2010,2012-12,107.2,false
VPI2010,2013,107.9,false
VPI2010,2013-01,106.6,false
VPI2010,2013-02,106.9,false
VPI2010,2013-03,107.8,false
VPI2010,2013-04,107.9,false
VPI2010,2013-05,108.1,false
VPI2010,2013-06,108.1,false
VPI2010,2013-07,107.6,false
VPI2010,2013-08,107.7,false
VPI2010,2013-09,108.5,false
VPI2010,2013-10,108.4,false
VPI2010,2013-11,108.5,false
VPI2010,2013-12,109.2,false
VPI2010,2014,109.7,false
VPI2010,2014-01,108.3,false
VPI2010,2014-02,108.5,false
VPI2010,2014-03,109.6,false
VPI2010,2014-04,109.7,false
VPI2010,2014-05,110,false
VPI2010,2014-06,110.1,false
VPI2010,2014-07,109.5,false
VPI2010,2014-08,109.5,false
VPI2010,2014-09,110.2,false
VPI2010,2014-10,110.1,false
VPI2010,2014-11,110.3,false
VPI2010,2014-12,110.3,false
VPI2010,2015,110.7,false
VPI2010,2015-01,109.1,false
VPI2010,2015-02,109.4,false
VPI2010,2015-03,110.7,false
VPI2010,2015-04,110.8,false
VPI2010,2015-05,111.1,false
VPI2010,2015-06,111.2,false
VPI2010,2015-07,110.8,false
VPI2010,2015-08,110.6,false
VPI2010,2015-09,111,false
VPI2010,2015-10,110.9,false
VPI2010,2015-11,111,false
VPI2010,2015-12,111.4,false
VPI2010,2016,111.7,false
VPI2010,2016-01,110.5,false
VPI2010,2016-02,110.6,false
VPI2010,2016-03,111.5,false
VPI2010,2016-04,111.5,false
VPI2010,2016-05,111.8,false
VPI2010,2016-06,111.9,false
VPI2010,2016-07,111.5,false
VPI2010,2016-08,111.3,false
VPI2010,2016-09,112,false
VPI2010,2016-10,112.4,false
VPI2010,2016-11,112.5,false
VPI2010,2016-12,113,false
VPI2010,2017,114,false
VPI2010,2017-01,112.7,false
VPI2010,2017-02,113,false
VPI2010,2017-03,113.6,false
VPI2010,2017-04,113.8,false
VPI2010,2017-05,113.9,false
VPI2010,2017-06,114,false
VPI2010,2017-07,113.7,false
VPI2010,2017-08,113.6,false
VPI2010,2017-09,114.7,false
VPI2010,2017-10,114.8,false
VPI2010,2017-11,115,false
VPI2010,2017-12,115.5,false
VPI2010,2018,116.3,false
VPI2010,2018-01,114.7,false
VPI2010,2018-02,115,false
VPI2010,2018-03,115.7,false
VPI2010,2018-04,115.9,false
VPI2010,2018-05,116.1,false
VPI2010,2018-06,116.3,false
VPI2010,2018-07,116.1,false
VPI2010,2018-08,116.1,false
VPI2010,2018-09,117,false
VPI2010,2018-10,117.3,false
VPI2010,2018-11,117.6,false
VPI2010,2018-12,117.7,false
VPI2010,2019,118.1,false
VPI2010,2019-01,116.8,false
VPI2010,2019-02,116.8,false
VPI2010,2019-03,117.8,false
VPI2010,2019-04,117.9,false
VPI2010,2019-05,118.1,false
VPI2010,2019-06,118.2,false
VPI2010,2019-07,117.8,false
VPI2010,2019-08,117.9,false
VPI2010,2019-09,118.4,false
VPI2010,2019-10,118.7,false
VPI2010,2019-11,118.9,false
VPI2010,2019-12,119.7,false
VPI2010,2020,119.8,false
VPI2010,2020-01,119.1,false
VPI2010,2020-02,119.3,false
VPI2010,2020-03,119.7,false
VPI2010,2020-04,119.7,false
VPI2010,2020-05,118.9,false
VPI2010,2020-06,119.6,false
VPI2010,2020-07,119.8,false
VPI2010,2020-08,119.6,false
VPI2010,2020-09,120.1,false
VPI2010,2020-10,120.2,false
VPI2010,2020-11,120.4,false
VPI2010,2020-12,121.1,false
VPI2010,2021,123.1,false
VPI2010,2021-01,120.2,false
VPI2010,2021-02,120.8,false
VPI2010,2021-03,122.1,false
VPI2010,2021-04,122,false
VPI2010,2021-05,122.3,false
VPI2010,2021-06,122.9,false
VPI2010,2021-07,123.3,false
VPI2010,2021-08,123.4,false
VPI2010,2021-09,124,false
VPI2010,2021-10,124.7,false
VPI2010,2021-11,125.6,false
VPI2010,2021-12,126.3,false
VPI2010,2022,133.6,false
VPI2010,2022-01,126.1,false
VPI2010,2022-02,127.7,false
VPI2010,2022-03,130.3,false
VPI2010,2022-04,130.7,false
VPI2010,2022-05,131.8,false
VPI2010,2022-06,133.6,false
VPI2010,2022-07,134.9,false
VPI2010,2022-08,134.9,false
VPI2010,2022-09,137.2,false
VPI2010,2022-10,138.5,false
VPI2010,2022-11,138.8,false
VPI2010,2022-12,139.1,false
VPI2010,2023,144.1,false
VPI2010,2023-01,140.3,false
VPI2010,2023-02,141.6,false
VPI2010,2023-03,142.3,false
VPI2010,2023-04,143.3,false
VPI2010,2023-05,143.5,false
VPI2010,2023-06,144.2,false
VPI2010,2023-07,144.4,false
VPI2010,2023-08,144.8,false
VPI2010,2023-09,145.4,false
VPI2010,2023-10,145.9,false
VPI2010,2023-11,146.3,false
VPI2010,2023-12,146.9,false
VPI2010,2024,148.3,false
VPI2010,2024-01,146.8,false
VPI2010,2024-02,147.5,false
VPI2010,2024-03,148.2,false
VPI2010,2024-04,148.3,false
VPI2010,2024-05,148.3,false
VPI2010,2024-06,148.6,false
VPI2010,2024-07,148.6,false
VPI2010,2024-08,148.2,false
VPI2010,2024-09,148.1,false
VPI2010,2024-10,148.6,false
VPI2010,2024-11,149,false
VPI2010,2024-12,149.9,false
VPI2010,2025,153.5,false
VPI2010,2025-01,151.4,false
VPI2010,2025-02,152.3,false
VPI2010,2025-03,152.6,false
VPI2010,2025-04,152.9,false
VPI2010,2025-05,152.6,false
VPI2010,2025-06,153.5,false
VPI2010,2025-07,153.9,false
VPI2010,2025-08,154.3,false
VPI2010,2025-09,153.9,false
VPI2010,2025-10,154.5,false
VPI2010,2025-11,155,false
VPI2010,2025-12,155.5,false
VPI2010,2026-01,154.4,false
VPI2010,2026-02,155.6,false
VPI2010,2026-03,157.5,false
VPI2010,2026-04,158.1,false
VPI2010,2026-05,158.3,false
VPI2010,2026-06,158.3,false
VPI2010,2026-07,158.3,false
VPI2010,2026-08,159.2,true
VPI2015,2016,100.9,false
VPI2015,2016-01,99.8,false
VPI2015,2016-02,99.9,false
VPI2015,2016-03,100.7,false
VPI2015,2016-04,100.7,false
VPI2015,2016-05,101,false
VPI2015,2016-06,101.1,false
VPI2015,2016-07,100.7,false
VPI2015,2016-08,100.5,false
VPI2015,2016-09,101.2,false
VPI2015,2016-10,101.5,false
VPI2015,2016-11,101.6,false
VPI2015,2016-12,102.1,false
VPI2015,2017,103,false
VPI2015,2017-01,101.8,false
VPI2015,2017-02,102.1,false
VPI2015,2017-03,102.6,false
VPI2015,2017-04,102.8,false
VPI2015,2017-05,102.9,false
VPI2015,2017-06,103,false
VPI2015,2017-07,102.7,false
VPI2015,2017-08,102.6,false
VPI2015,2017-09,103.6,false
VPI2015,2017-10,103.7,false
VPI2015,2017-11,103.9,false
VPI2015,2017-12,104.3,false
VPI2015,2018,105.1,false
VPI2015,2018-01,103.6,false
VPI2015,2018-02,103.9,false
VPI2015,2018-03,104.5,false
VPI2015,2018-04,104.7,false
VPI2015,2018-05,104.9,false
VPI2015,2018-06,105.1,false
VPI2015,2018-07,104.9,false
VPI2015,2018-08,104.9,false
VPI2015,2018-09,105.7,false
VPI2015,2018-10,106,false
VPI2015,2018-11,106.2,false
VPI2015,2018-12,106.3,false
VPI2015,2019,106.7,false
VPI2015,2019-01,105.5,false
VPI2015,2019-02,105.5,false
VPI2015,2019-03,106.4,false
VPI2015,2019-04,106.5,false
VPI2015,2019-05,106.7,false
VPI2015,2019-06,106.8,false
VPI2015,2019-07,106.4,false
VPI2015,2019-08,106.5,false
VPI2015,2019-09,107,false
VPI2015,2019-10,107.2,false
VPI2015,2019-11,107.4,false
VPI2015,2019-12,108.1,false
VPI2015,2020,108.2,false
VPI2015,2020-01,107.6,false
VPI2015,2020-02,107.8,false
VPI2015,2020-03,108.1,false
VPI2015,2020-04,108.1,false
VPI2015,2020-05,107.4,false
VPI2015,2020-06,108,false
VPI2015,2020-07,108.2,false
VPI2015,2020-08,108,false
VPI2015,2020-09,108.5,false
VPI2015,2020-10,108.6,false
VPI2015,2020-11,108.8,false
VPI2015,2020-12,109.4,false
VPI2015,2021,111.2,false
VPI2015,2021-01,108.5,false
VPI2015,2021-02,109.1,false
VPI2015,2021-03,110.3,false
VPI2015,2021-04,110.1,false
VPI2015,2021-05,110.5,false
VPI2015,2021-06,111,false
VPI2015,2021-07,111.3,false
VPI2015,2021-08,111.4,false
VPI2015,2021-09,112,false
VPI2015,2021-10,112.6,false
VPI2015,2021-11,113.4,false
VPI2015,2021-12,114,false
VPI2015,2022,120.7,false
VPI2015,2022-01,113.9,false
VPI2015,2022-02,115.3,false
VPI2015,2022-03,117.7,false
VPI2015,2022-04,118,false
VPI2015,2022-05,119,false
VPI2015,2022-06,120.6,false
VPI2015,2022-07,121.8,false
VPI2015,2022-08,121.8,false
VPI2015,2022-09,123.9,false
VPI2015,2022-10,125.1,false
VPI2015,2022-11,125.4,false
VPI2015,2022-12,125.6,false
VPI2015,2023,130.1,false
VPI2015,2023-01,126.7,false
VPI2015,2023-02,127.9,false
VPI2015,2023-03,128.5,false
VPI2015,2023-04,129.4,false
VPI2015,2023-05,129.6,false
VPI2015,2023-06,130.3,false
VPI2015,2023-07,130.4,false
VPI2015,2023-08,130.8,false
VPI2015,2023-09,131.4,false
VPI2015,2023-10,131.8,false
VPI2015,2023-11,132.1,false
VPI2015,2023-12,132.7,false
VPI2015,2024,134,false
VPI2015,2024-01,132.5,false
VPI2015,2024-02,133.2,false
VPI2015,2024-03,133.8,false
VPI2015,2024-04,134,false
VPI2015,2024-05,134,false
VPI2015,2024-06,134.2,false
VPI2015,2024-07,134.2,false
VPI2015,2024-08,133.8,false
VPI2015,2024-09,133.7,false
VPI2015,2024-10,134.2,false
VPI2015,2024-11,134.6,false
VPI2015,2024-12,135.4,false
VPI2015,2025,138.7,false
VPI2015,2025-01,136.8,false
VPI2015,2025-02,137.5,false
VPI2015,2025-03,137.8,false
VPI2015,2025-04,138.1,false
VPI2015,2025-05,137.8,false
VPI2015,2025-06,138.6,false
VPI2015,2025-07,139,false
VPI2015,2025-08,139.4,false
VPI2015,2025-09,139,false
VPI2015,2025-10,139.6,false
VPI2015,2025-11,140,false
VPI2015,2025-12,140.4,false
VPI2015,2026-01,139.5,false
VPI2015,2026-02,140.6,false
VPI2015,2026-03,142.3,false
VPI2015,2026-04,142.9,false
VPI2015,2026-05,143,false
VPI2015,2026-06,143,false
VPI2015,2026-07,143,false
VPI2015,2026-08,143.8,true
VPI2020,2021,102.8,false
VPI2020,2021-01,100.3,false
VPI2020,2021-02,100.8,false
VPI2020,2021-03,101.9,false
VPI2020,2021-04,101.8,false
VPI2020,2021-05,102.1,false
VPI2020,2021-06,102.6,false
VPI2020,2021-07,102.9,false
VPI2020,2021-08,103,false
VPI2020,2021-09,103.5,false
VPI2020,2021-10,104.1,false
VPI2020,2021-11,104.8,false
VPI2020,2021-12,105.4,false
VPI2020,2022,111.6,false
VPI2020,2022-01,105.3,false
VPI2020,2022-02,106.6,false
VPI2020,2022-03,108.8,false
VPI2020,2022-04,109.1,false
VPI2020,2022-05,110,false
VPI2020,2022-06,111.5,false
VPI2020,2022-07,112.6,false
VPI2020,2022-08,112.6,false
VPI2020,2022-09,114.5,false
VPI2020,2022-10,115.6,false
VPI2020,2022-11,115.9,false
VPI2020,2022-12,116.1,false
VPI2020,2023,120.3,false
VPI2020,2023-01,117.1,false
VPI2020,2023-02,118.2,false
VPI2020,2023-03,118.8,false
VPI2020,2023-04,119.6,false
VPI2020,2023-05,119.8,false
VPI2020,2023-06,120.4,false
VPI2020,2023-07,120.5,false
VPI2020,2023-08,120.9,false
VPI2020,2023-09,121.4,false
VPI2020,2023-10,121.8,false
VPI2020,2023-11,122.1,false
VPI2020,2023-12,122.6,false
VPI2020,2024,123.8,false
VPI2020,2024-01,122.5,false
VPI2020,2024-02,123.1,false
VPI2020,2024-03,123.7,false
VPI2020,2024-04,123.8,false
VPI2020,2024-05,123.8,false
VPI2020,2024-06,124,false
VPI2020,2024-07,124,false
VPI2020,2024-08,123.7,false
VPI2020,2024-09,123.6,false
VPI2020,2024-10,124,false
VPI2020,2024-11,124.4,false
VPI2020,2024-12,125.1,false
VPI2020,2025,128.2,false
VPI2020,2025-01,126.4,false
VPI2020,2025-02,127.1,false
VPI2020,2025-03,127.4,false
VPI2020,2025-04,127.6,false
VPI2020,2025-05,127.4,false
VPI2020,2025-06,128.1,false
VPI2020,2025-07,128.5,false
VPI2020,2025-08,128.8,false
VPI2020,2025-09,128.5,false
VPI2020,2025-10,129,false
VPI2020,2025-11,129.4,false
VPI2020,2025-12,129.8,false
VPI2020,2026-01,129,false
VPI2020,2026-02,130,false
VPI2020,2026-03,131.5,false
VPI2020,2026-04,132,false
VPI2020,2026-05,132.2,false
VPI2020,2026-06,132.2,false
VPI2020,2026-07,132.2,false
VPI2020,2026-08,132.9,true
VPI2025,2026-01,100.6,false
VPI2025,2026-02,101.4,false
VPI2025,2026-03,102.6,false
VPI2025,2026-04,103,false
VPI2025,2026-05,103.1,false
VPI2025,2026-06,103.1,false
VPI2025,2026-07,103.1,false
VPI2025,2026-08,103.7,true
